2026-06-30 16:40:26,521 | INFO | vision_stack.detector | Detector carregado via comic-text-detector native (cuda)
2026-06-30 16:46:52,912 | WARNING | typesetter.renderer | RENDER QA: ['render_text_mask_cleanup', 'safe_text_box_recomputed', 'original_text_scale_size_experiment', 'original_text_scale_min_underflow', 'tiny_bubble_inner_bbox_rejected', 'compact_small_text_capacity', 'TEXT_CLIPPED'] â€” texto='SEJA O QUE FOR, VOCÊ ESCOLHEU ...' render_bbox=[127, -12893, 299, -12794] safe_text_box=[125, -12880, 302, -12821]
2026-06-30 16:46:53,003 | WARNING | typesetter.renderer | RENDER QA: ['render_text_mask_cleanup', 'original_text_scale_size_experiment', 'original_text_scale_min_underflow', 'safe_text_box_recomputed', 'tiny_bubble_inner_bbox_rejected', 'compact_small_text_capacity', 'TEXT_CLIPPED'] â€” texto='EU SOU APENAS UM GANGSTER!...' render_bbox=[544, -12797, 681, -12713] safe_text_box=[532, -12787, 683, -12743]
2026-06-30 16:46:53,195 | WARNING | typesetter.renderer | RENDER QA: ['candidate_crop_direct_paddle_reocr', 'dark_bubble_oval_reocr', 'dark_bubble_ellipse_bbox_mask', 'dark_bubble_visual_glyph_mask_replaced_geometry', 'visual_text_only_inpaint_contract', 'text_contract_direct_fill', 'render_text_mask_cleanup', 'safe_text_box_recomputed', 'auto_dark_panel_glow_fallback', 'visual_card_font_fallback', 'trusted_dark_visual_capacity_target', 'dark_visual_underfit_capacity_expanded', 'dark_visual_safe_width_limited', 'original_text_scale_size_experiment', 'original_text_scale_min_underflow', 'source_text_mask_bbox_from_debug', 'source_text_mask_bbox_from_inpaint_component', 'dark_connected_component_safe_partition', 'page_space_aux_bbox_scrubbed', 'dark_panel_style_grouped', 'dark_oval_safe_anchor_chord_constrained', 'dark_oval_safe_height_expanded', 'TEXT_CLIPPED', 'TEXT_OVERFLOW', 'render_outside_balloon'] â€” texto='VOCÊ PENSOU AMIZADE. FOI SIGNI...' render_bbox=[486, -12811, 687, -12666] safe_text_box=[449, 276, 725, 371]
2026-06-30 16:46:53,435 | WARNING | typesetter.renderer | RENDER QA: ['ocr_joined_repaired', 'render_text_mask_cleanup', 'original_text_scale_size_experiment', 'original_text_scale_min_underflow', 'safe_text_box_recomputed', 'tiny_bubble_inner_bbox_rejected', 'compact_small_text_capacity', 'TEXT_CLIPPED'] â€” texto='VOCÊ ACABOU DE FALAR?! VOCÊ BO...' render_bbox=[520, -12894, 659, -12795] safe_text_box=[519, -12882, 661, -12827]
2026-06-30 16:46:53,536 | WARNING | typesetter.renderer | RENDER QA: ['render_text_mask_cleanup', 'safe_text_box_recomputed', 'original_text_scale_size_experiment', 'original_text_scale_min_underflow', 'tiny_bubble_inner_bbox_rejected', 'compact_small_text_capacity', 'TEXT_CLIPPED'] â€” texto='BEM, VOCÊ NÃO ESTÁ TOTALMENTE ...' render_bbox=[264, -12906, 417, -12789] safe_text_box=[275, -12881, 407, -12825]
2026-06-30 16:46:53,797 | WARNING | typesetter.renderer | RENDER QA: ['render_text_mask_cleanup', 'original_text_scale_size_experiment', 'original_text_scale_min_underflow', 'safe_text_box_recomputed', 'tiny_bubble_inner_bbox_rejected', 'TEXT_CLIPPED'] â€” texto='ISSO É ATRAENTE. ENTÃO, O QUE ...' render_bbox=[147, -25863, 282, -25740] safe_text_box=[144, -25839, 282, -25780]
2026-06-30 16:46:53,899 | WARNING | typesetter.renderer | RENDER QA: ['render_text_mask_cleanup', 'layout_text_geometry_sanitized', 'safe_text_box_recomputed', 'tiny_bubble_inner_bbox_rejected', 'original_text_scale_size_experiment', 'original_text_scale_min_underflow', 'compact_small_text_capacity', 'TEXT_CLIPPED'] â€” texto='O QUE É ISSO?...' render_bbox=[462, -24980, 639, -24955] safe_text_box=[459, -24984, 639, -24962]
2026-06-30 16:46:53,998 | WARNING | typesetter.renderer | RENDER QA: ['render_text_mask_cleanup', 'original_text_scale_size_experiment', 'original_text_scale_min_underflow', 'safe_text_box_recomputed', 'tiny_bubble_inner_bbox_rejected', 'compact_small_text_capacity', 'TEXT_CLIPPED'] â€” texto='FELIZMENTE, CONSEGUI EVITÁ-LO!...' render_bbox=[107, -25870, 284, -25767] safe_text_box=[120, -25857, 271, -25797]
2026-06-30 16:46:54,137 | WARNING | typesetter.renderer | RENDER QA: ['render_text_mask_cleanup', 'original_text_scale_size_experiment', 'original_text_scale_min_underflow', 'safe_text_box_recomputed', 'tiny_bubble_inner_bbox_rejected', 'compact_small_text_capacity', 'TEXT_CLIPPED'] â€” texto='O QUE DIABOS É ISSO?...' render_bbox=[521, -39019, 647, -38980] safe_text_box=[518, -39019, 650, -38986]
2026-06-30 16:46:54,265 | WARNING | typesetter.renderer | RENDER QA: ['render_text_mask_cleanup', 'safe_text_box_recomputed', 'tiny_bubble_inner_bbox_rejected', 'original_text_scale_size_experiment', 'original_text_scale_min_underflow', 'compact_small_text_capacity', 'TEXT_CLIPPED'] â€” texto='EVASÃO!...' render_bbox=[341, -39040, 496, -39000] safe_text_box=[328, -39031, 510, -39009]
2026-06-30 16:46:54,393 | WARNING | typesetter.renderer | RENDER QA: ['render_text_mask_cleanup', 'tiny_bubble_inner_bbox_rejected', 'safe_text_box_recomputed', 'compact_small_text_capacity', 'original_text_scale_size_experiment', 'original_text_scale_width_limited', 'original_text_scale_min_underflow', 'fit_below_minimum_legible', 'TEXT_CLIPPED', 'TEXT_OVERFLOW', 'render_outside_balloon'] â€” texto='UFA......' render_bbox=[600, -52031, 651, -52016] safe_text_box=[600, -52036, 651, -52031]
2026-06-30 16:46:54,501 | WARNING | typesetter.renderer | RENDER QA: ['render_text_mask_cleanup', 'original_text_scale_size_experiment', 'original_text_scale_min_underflow', 'source_text_mask_bbox_from_debug', 'source_text_mask_bbox_from_inpaint_component', 'safe_text_box_recomputed', 'tiny_bubble_inner_bbox_rejected', 'compact_small_text_capacity', 'fit_below_minimum_legible', 'TEXT_CLIPPED'] â€” texto='ONDE É ESSE LUGAR?...' render_bbox=[150, -52020, 242, -51986] safe_text_box=[150, -52018, 247, -51997]
2026-06-30 16:46:54,609 | WARNING | typesetter.renderer | RENDER QA: ['render_text_mask_cleanup', 'original_text_scale_size_experiment', 'original_text_scale_width_limited', 'original_text_scale_min_underflow', 'safe_text_box_recomputed', 'tiny_bubble_inner_bbox_rejected', 'compact_small_text_capacity', 'fit_below_minimum_legible', 'TEXT_CLIPPED'] â€” texto='O QUE VOCÊ QUER DIZER COM SUBE...' render_bbox=[230, -52027, 333, -51942] safe_text_box=[232, -52017, 329, -51966]
2026-06-30 16:46:54,709 | WARNING | typesetter.renderer | RENDER QA: ['render_text_mask_cleanup', 'original_text_scale_size_experiment', 'original_text_scale_min_underflow', 'safe_text_box_recomputed', 'tiny_bubble_inner_bbox_rejected', 'compact_small_text_capacity', 'TEXT_CLIPPED'] â€” texto='VOCÊ QUER MANTER SUA BOCA!?...' render_bbox=[562, -52025, 705, -51937] safe_text_box=[561, -52015, 705, -51961]
2026-06-30 16:46:54,800 | WARNING | typesetter.renderer | RENDER QA: ['render_text_mask_cleanup', 'original_text_scale_size_experiment', 'original_text_scale_min_underflow', 'safe_text_box_recomputed', 'tiny_bubble_inner_bbox_rejected', 'compact_small_text_capacity', 'TEXT_CLIPPED'] â€” texto='E QUANTO A ISSO?...' render_bbox=[151, -52020, 266, -51972] safe_text_box=[146, -52018, 266, -51984]
2026-06-30 16:46:55,342 | WARNING | typesetter.renderer | RENDER QA: ['render_text_mask_cleanup', 'original_text_scale_size_experiment', 'original_text_scale_min_underflow', 'safe_text_box_recomputed', 'tiny_bubble_inner_bbox_rejected', 'compact_small_text_capacity', 'TEXT_CLIPPED'] â€” texto='EI, VOCÊ FICA ME DIZENDO O QUE...' render_bbox=[106, -52033, 252, -51931] safe_text_box=[98, -52015, 252, -51957]
2026-06-30 16:46:55,436 | WARNING | typesetter.renderer | RENDER QA: ['render_text_mask_cleanup', 'original_text_scale_size_experiment', 'original_text_scale_min_underflow', 'safe_text_box_recomputed', 'tiny_bubble_inner_bbox_rejected', 'compact_small_text_capacity', 'TEXT_CLIPPED'] â€” texto='ENTÃO POR QUE VOCÊ NÃO SE TORN...' render_bbox=[540, -52033, 717, -51909] safe_text_box=[535, -52013, 717, -51951]
2026-06-30 16:46:55,592 | WARNING | typesetter.renderer | RENDER QA: ['render_text_mask_cleanup', 'safe_text_box_recomputed', 'original_text_scale_size_experiment', 'original_text_scale_min_underflow', 'source_text_mask_bbox_from_debug', 'source_text_mask_bbox_from_inpaint_component', 'tiny_bubble_inner_bbox_rejected', 'compact_small_text_capacity', 'TEXT_CLIPPED'] â€” texto='ENTÃO ME CONTE! COMO CONSTRUIR...' render_bbox=[110, -65127, 300, -65025] safe_text_box=[110, -65107, 302, -65045]
2026-06-30 16:46:55,648 | WARNING | typesetter.renderer | RENDER QA: ['band_edge_clipped_balloon_mask', 'render_text_mask_cleanup', 'connected_lobe_boxes_missing_source_anchor_fallback', 'safe_text_box_recomputed', 'original_text_scale_size_experiment', 'original_text_scale_min_underflow', 'source_text_mask_bbox_from_debug', 'source_text_mask_bbox_from_inpaint_component', 'tiny_bubble_inner_bbox_rejected', 'compact_small_text_capacity', 'TEXT_CLIPPED'] â€” texto='ACHO QUE SUA BOCA ESTÁ COSTURA...' render_bbox=[567, -64932, 741, -64820] safe_text_box=[567, -64922, 744, -64869]
2026-06-30 16:46:55,860 | WARNING | typesetter.renderer | RENDER QA: ['render_text_mask_cleanup', 'original_text_scale_size_experiment', 'original_text_scale_min_underflow', 'source_text_mask_bbox_from_debug', 'source_text_mask_bbox_from_inpaint_component', 'safe_text_box_recomputed', 'stale_final_render_contract_dropped', 'page_space_aux_bbox_scrubbed', 'render_layout_contract_replayed', 'TEXT_CLIPPED', 'TEXT_OVERFLOW', 'render_outside_balloon'] â€” texto='SEMIDEUSES, SEMI-DEMÔNIOS? VOC...' render_bbox=[507, -65134, 709, -64926] safe_text_box=[510, 194, 706, 303]
